longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,income_x_age,ocean_proximity_label,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,total_rooms_log,total_bedrooms_log,population_log,households_log,median_house_value_log,population_per_household_log
-118.36,34.16,42.0,2304.0,442.0,862.0,429.0,4.3542,417900.0,<1H OCEAN,5.370629370629371,0.1918402777777778,2.0093240093240095,182.8764,0,1.0,0.0,0.0,0.0,0.0,7.742835955430749,6.093569770045136,6.760414691083428,6.063785208687608,12.94299984135011,1.1017154719186255
-118.35,34.15,35.0,2245.0,393.0,783.0,402.0,4.1544,500001.0,<1H OCEAN,5.58457711442786,0.17505567928730512,1.9477611940298507,145.404,0,1.0,0.0,0.0,0.0,0.0,7.716906135298388,5.976350909297934,6.664409020350408,5.998936561946683,13.122367377396328,1.0810459649502104
-118.43,34.2,20.0,4090.0,1271.0,2824.0,1053.0,2.773,140500.0,<1H OCEAN,3.8841405508072175,0.310757946210269,2.6818613485280154,55.46,0,1.0,0.0,0.0,0.0,0.0,8.316544717929398,7.148345743900068,7.946263643580541,6.960347729101308,11.852969885168331,1.3034184255369536
-118.43,34.21,26.0,2867.0,671.0,1955.0,640.0,4.125,226500.0,<1H OCEAN,4.4796875,0.23404255319148937,3.0546875,107.25,0,1.0,0.0,0.0,0.0,0.0,7.961370201719511,6.51025834052315,7.578656850594762,6.46302945692067,12.330504638906516,1.3998736192462715
-118.44,34.2,28.0,1732.0,435.0,1198.0,417.0,2.9219,241300.0,<1H OCEAN,4.15347721822542,0.25115473441108543,2.8729016786570742,81.8132,0,1.0,0.0,0.0,0.0,0.0,7.457609289715606,6.077642243349034,7.089243155027514,6.035481432524756,12.39380039582335,1.3540040138579554
-118.44,34.21,20.0,5756.0,1477.0,4031.0,1369.0,3.2448,221200.0,<1H OCEAN,4.204528853177502,0.25660180681028494,2.944485025566107,64.896,0,1.0,0.0,0.0,0.0,0.0,8.65817178467581,7.298445101508147,8.302017809751204,7.222566018822171,12.306827069415759,1.372318407263917
-118.45,34.21,30.0,2331.0,733.0,2172.0,707.0,2.1888,195600.0,<1H OCEAN,3.297029702970297,0.31445731445731445,3.072135785007072,65.664,0,1.0,0.0,0.0,0.0,0.0,7.754481547470383,6.598509028614515,7.6838639802564295,6.56244409369372,12.183832149044223,1.4041676247156032
-118.45,34.2,19.0,3666.0,1150.0,2657.0,1090.0,2.9688,202100.0,<1H OCEAN,3.363302752293578,0.31369339879978175,2.4376146788990827,56.407199999999996,0,1.0,0.0,0.0,0.0,0.0,8.207129168071326,7.048386408721883,7.885329239273191,6.994849985833071,12.216522851424992,1.234777823570498
-118.46,34.2,13.0,2926.0,816.0,1867.0,802.0,3.5255,202700.0,<1H OCEAN,3.6483790523690773,0.278879015721121,2.327930174563591,45.8315,0,1.0,0.0,0.0,0.0,0.0,7.9817332866918855,6.705639094860003,7.532623618788788,6.688354713946762,12.219487265827034,1.2023505415380096
-118.46,34.21,7.0,2081.0,657.0,1456.0,535.0,3.5,186900.0,<1H OCEAN,3.8897196261682243,0.3157135992311389,2.721495327102804,24.5,0,1.0,0.0,0.0,0.0,0.0,7.641084249174914,6.489204931325317,7.284134806195205,6.284134161070802,12.138334343884129,1.3141255571681898
-118.47,34.21,34.0,2512.0,603.0,1805.0,584.0,2.9735,220000.0,<1H OCEAN,4.301369863013699,0.24004777070063693,3.0907534246575343,101.099,0,1.0,0.0,0.0,0.0,0.0,7.829232537543592,6.403574197934815,7.498869733976931,6.371611847231857,12.301387370778713,1.4087291644975826
-118.47,34.2,20.0,3939.0,1143.0,2475.0,1002.0,2.9025,229100.0,<1H OCEAN,3.931137724550898,0.2901751713632902,2.470059880239521,58.05,0,1.0,0.0,0.0,0.0,0.0,8.27893600229198,7.042286171939743,7.814399633804487,6.910750787961936,12.341918233338216,1.2441718503630512
-118.48,34.21,25.0,2879.0,723.0,2077.0,649.0,3.3864,197400.0,<1H OCEAN,4.436055469953775,0.25112886418895447,3.200308166409861,84.66,0,1.0,0.0,0.0,0.0,0.0,7.965545573129992,6.584791392385716,7.639161171659173,6.476972362889683,12.192992471824816,1.4351578955523878
-118.48,34.2,26.0,2027.0,559.0,1545.0,513.0,2.8974,189900.0,<1H OCEAN,3.9512670565302144,0.27577701036013813,3.0116959064327484,75.3324,0,1.0,0.0,0.0,0.0,0.0,7.614805364711073,6.327936783729195,7.343426229147367,6.2422232654551655,12.15425816271595,1.3892140712232253
-118.48,34.22,22.0,3430.0,1214.0,3618.0,1092.0,2.1974,93800.0,<1H OCEAN,3.141025641025641,0.353935860058309,3.3131868131868134,48.3428,0,1.0,0.0,0.0,0.0,0.0,8.14060704285845,7.102499355774649,8.193953023563742,6.996681488176539,11.448930795918299,1.461677030705613
-118.49,34.21,25.0,1131.0,449.0,746.0,420.0,1.3565,225000.0,<1H OCEAN,2.692857142857143,0.39699381078691426,1.776190476190476,33.9125,0,1.0,0.0,0.0,0.0,0.0,7.0317412587631285,6.1092475827643655,6.616065185132817,6.042632833682381,12.323860125621126,1.0210796556330237
-118.49,34.19,23.0,2087.0,571.0,1809.0,553.0,3.1667,202000.0,<1H OCEAN,3.7739602169981916,0.27359846669861043,3.27124773960217,72.8341,0,1.0,0.0,0.0,0.0,0.0,7.643961949002529,6.349138991379798,7.501082124259871,6.317164686747284,12.216027926866138,1.4519059952349729
-118.49,34.2,35.0,1109.0,206.0,515.0,202.0,5.2118,215800.0,<1H OCEAN,5.49009900990099,0.18575293056807934,2.5495049504950495,182.413,0,1.0,0.0,0.0,0.0,0.0,7.01211529430638,5.332718793265369,6.246106765481563,5.313205979041787,12.282111965715732,1.2668081431984155
-118.5,34.2,34.0,1617.0,344.0,938.0,305.0,3.915,217700.0,<1H OCEAN,5.301639344262295,0.21273964131106987,3.0754098360655737,133.11,0,1.0,0.0,0.0,0.0,0.0,7.388946097618437,5.84354441703136,6.844815479208263,5.723585101952381,12.290877840689351,1.4049713149032994
-118.48,34.2,12.0,3831.0,1083.0,2258.0,967.0,2.4375,255400.0,<1H OCEAN,3.9617373319544984,0.2826938136256852,2.3350568769389866,29.25,0,1.0,0.0,0.0,0.0,0.0,8.251142139090751,6.988413181999592,7.7226775164680035,6.875232087276577,12.450590137999692,1.2044897337765785
-118.48,34.2,23.0,2850.0,864.0,2249.0,777.0,2.6957,191700.0,<1H OCEAN,3.667953667953668,0.3031578947368421,2.8944658944658945,62.0011,0,1.0,0.0,0.0,0.0,0.0,7.955425088912672,6.762729506931879,7.718685495198466,6.656726524178391,12.16369214550422,1.3595565439806538
-118.48,34.19,20.0,5699.0,1594.0,3809.0,1381.0,2.8646,221100.0,<1H OCEAN,4.126719768283852,0.2796981926653799,2.758146270818248,57.291999999999994,0,1.0,0.0,0.0,0.0,0.0,8.648221453822641,7.374629015218945,8.245384468120747,7.231287004327616,12.306374889675654,1.3239258227506423
-118.48,34.19,36.0,2058.0,423.0,1132.0,423.0,3.8833,210400.0,<1H OCEAN,4.865248226950355,0.2055393586005831,2.6761229314420802,139.7988,0,1.0,0.0,0.0,0.0,0.0,7.629975707027789,6.049733455231958,7.0326242610280065,6.049733455231958,12.256770512686108,1.3018586455670564
-118.47,34.2,25.0,4590.0,1477.0,2723.0,1195.0,2.7118,281700.0,<1H OCEAN,3.8410041841004183,0.3217864923747277,2.2786610878661087,67.795,0,1.0,0.0,0.0,0.0,0.0,8.431853144249223,7.298445101508147,7.909856667269403,7.086737934510577,12.548601503733918,1.187435134138875
-118.47,34.19,33.0,3879.0,943.0,2113.0,843.0,3.892,292900.0,<1H OCEAN,4.601423487544484,0.24310389275586491,2.506524317912218,128.436,0,1.0,0.0,0.0,0.0,0.0,8.263590432617319,6.8501261661455,7.656337166430183,6.738152494595957,12.587589946944513,1.2546253240662368
-118.45,34.2,27.0,1572.0,450.0,1039.0,455.0,2.5562,190500.0,<1H OCEAN,3.454945054945055,0.2862595419847328,2.2835164835164834,69.0174,0,1.0,0.0,0.0,0.0,0.0,7.360739903058278,6.111467339502679,6.946975992135418,6.1224928095143865,12.157412722878947,1.188914946741812
-118.45,34.2,18.0,2729.0,800.0,2099.0,742.0,2.5842,230800.0,<1H OCEAN,3.6778975741239894,0.29314767314034446,2.8288409703504045,46.5156,0,1.0,0.0,0.0,0.0,0.0,7.912056888179006,6.68586094706836,7.649692623711514,6.610696044717759,12.349311146362329,1.3425621386868076
-118.46,34.2,22.0,4855.0,1350.0,2519.0,1258.0,3.0893,205600.0,<1H OCEAN,3.859300476947536,0.2780638516992791,2.0023847376788555,67.9646,0,1.0,0.0,0.0,0.0,0.0,8.487970332739334,7.208600337960199,7.832014180505469,7.138073034044347,12.233692676364548,1.099406885452071
-118.45,34.19,37.0,1073.0,254.0,739.0,253.0,2.4667,192200.0,<1H OCEAN,4.241106719367589,0.23671947809878843,2.9209486166007905,91.2679,0,1.0,0.0,0.0,0.0,0.0,6.97914527506881,5.541263545158426,6.606650186198215,5.537334267018537,12.166296978418426,1.3663336185573525
-118.46,34.19,20.0,5992.0,1820.0,4826.0,1632.0,2.7237,233500.0,<1H OCEAN,3.6715686274509802,0.3037383177570093,2.957107843137255,54.474000000000004,0,1.0,0.0,0.0,0.0,0.0,8.698347400458186,7.507141079727608,8.481980435660493,7.398174092970465,12.360941638737165,1.3755134157941682
-118.46,34.19,35.0,1491.0,295.0,779.0,309.0,6.1142,256300.0,<1H OCEAN,4.825242718446602,0.19785378940308518,2.5210355987055015,213.997,0,1.0,0.0,0.0,0.0,0.0,7.307872780763706,5.69035945432406,6.659293919683638,5.736572297479192,12.454107814022272,1.2587551505181425
-118.43,34.2,29.0,3051.0,694.0,1942.0,679.0,3.1118,238100.0,<1H OCEAN,4.493372606774669,0.2274664044575549,2.8600883652430045,90.2422,0,1.0,0.0,0.0,0.0,0.0,8.023552392404348,6.543911845564792,7.57198844937744,6.522092798170152,12.380450232382136,1.3506900757647102
-118.44,34.2,36.0,2698.0,623.0,1544.0,554.0,2.7375,234900.0,<1H OCEAN,4.870036101083032,0.23091178650852484,2.7870036101083033,98.55,0,1.0,0.0,0.0,0.0,0.0,7.900636613018005,6.436150368369428,7.3427791893318455,6.318968113746434,12.366919427768636,1.3315751022089588
-118.44,34.2,35.0,1717.0,478.0,1628.0,495.0,2.5197,225600.0,<1H OCEAN,3.4686868686868686,0.2783925451368666,3.2888888888888888,88.1895,0,1.0,0.0,0.0,0.0,0.0,7.4489161025442,6.171700597410915,7.395721608602045,6.206575926724928,12.32652323122033,1.4560276991345658
-118.44,34.2,17.0,2934.0,950.0,2517.0,889.0,2.936,232500.0,<1H OCEAN,3.300337457817773,0.3237900477164281,2.831271091113611,49.912,0,1.0,0.0,0.0,0.0,0.0,7.984462732262196,6.85751406254539,7.831220214604293,6.7912214627261855,12.356649805075568,1.343196625708729
-118.43,34.19,27.0,3440.0,739.0,1827.0,712.0,4.125,245500.0,<1H OCEAN,4.831460674157303,0.21482558139534882,2.566011235955056,111.375,0,1.0,0.0,0.0,0.0,0.0,8.14351740579748,6.606650186198215,7.510977752014095,6.569481420414296,12.411056299528171,1.2714476702927027
-118.44,34.19,37.0,1516.0,344.0,983.0,347.0,5.0,243600.0,<1H OCEAN,4.368876080691643,0.22691292875989447,2.8328530259365996,185.0,0,1.0,0.0,0.0,0.0,0.0,7.324489979348532,5.84354441703136,6.891625897052253,5.8522024797744745,12.403286919899765,1.3436094412689403
-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,215500.0,<1H OCEAN,4.176047904191617,0.2750215084599943,2.7281437125748504,50.7471,0,1.0,0.0,0.0,0.0,0.0,8.15708378502887,6.866933284461882,7.731492029245684,6.728628613084702,12.280720828886404,1.3159104455907527
-118.44,34.19,29.0,1599.0,459.0,1143.0,438.0,2.4583,199100.0,<1H OCEAN,3.6506849315068495,0.2870544090056285,2.6095890410958904,71.2907,0,1.0,0.0,0.0,0.0,0.0,7.3777589082278725,6.131226489483141,7.042286171939743,6.0844994130751715,12.201567512641383,1.2835939268330259
-118.43,34.18,22.0,2052.0,568.0,1254.0,572.0,2.6364,271100.0,<1H OCEAN,3.5874125874125875,0.27680311890838205,2.1923076923076925,58.0008,0,1.0,0.0,0.0,0.0,0.0,7.627057417018934,6.343880434126331,7.134890851565884,6.35088571671474,12.510246724155719,1.160744069775116
-118.44,34.18,36.0,2077.0,496.0,1206.0,528.0,2.2326,221000.0,<1H OCEAN,3.933712121212121,0.23880597014925373,2.284090909090909,80.37360000000001,0,1.0,0.0,0.0,0.0,0.0,7.639161171659173,6.208590026096629,7.095893221097532,6.270988431858299,12.30592250537653,1.1890898736342257
-118.44,34.19,11.0,2891.0,951.0,2166.0,768.0,2.891,178100.0,<1H OCEAN,3.7643229166666665,0.3289519197509512,2.8203125,31.801000000000002,0,1.0,0.0,0.0,0.0,0.0,7.969703583278656,6.858565034791365,7.681099001536359,6.645090969505644,12.090106084085123,1.3403322255552548
-118.44,34.18,17.0,1546.0,592.0,2423.0,556.0,2.1977,154200.0,<1H OCEAN,2.7805755395683454,0.3829236739974127,4.357913669064748,37.3609,0,1.0,0.0,0.0,0.0,0.0,7.344072850573066,6.385194398997726,7.793174347189205,6.322565239927284,11.946012225174645,1.6785746584627
-118.45,34.19,11.0,2479.0,900.0,2466.0,855.0,2.2264,181300.0,<1H OCEAN,2.8994152046783626,0.36304961678096004,2.8842105263157896,24.4904,0,1.0,0.0,0.0,0.0,0.0,7.8160138391590275,6.803505257608338,7.810758116529357,6.752270376141742,12.107913912447533,1.3569197524399863
-118.45,34.18,22.0,2516.0,826.0,3350.0,713.0,2.0192,158300.0,<1H OCEAN,3.5287517531556802,0.32829888712241656,4.698457223001403,44.4224,0,1.0,0.0,0.0,0.0,0.0,7.830822995135316,6.717804695023691,8.11701408773731,6.570882962339584,11.972253562968545,1.7401954755734308
-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,174200.0,<1H OCEAN,3.596100278551532,0.2784663051897754,2.838440111420613,83.36789999999999,0,1.0,0.0,0.0,0.0,0.0,7.8567067930958405,6.579251212010101,7.620214770574455,6.577861357721047,12.067965083912192,1.345066063085325
-118.47,34.19,41.0,1104.0,196.0,495.0,196.0,5.0929,225000.0,<1H OCEAN,5.63265306122449,0.17753623188405798,2.5255102040816326,208.8089,0,1.0,0.0,0.0,0.0,0.0,7.007600613951853,5.2832037287379885,6.206575926724928,5.2832037287379885,12.323860125621126,1.2600251645371527
-118.45,34.18,39.0,1810.0,388.0,839.0,380.0,3.7171,228800.0,<1H OCEAN,4.7631578947368425,0.2143646408839779,2.207894736842105,144.96689999999998,0,1.0,0.0,0.0,0.0,0.0,7.501634457883413,5.963579343618446,6.733401891837359,5.942799375126701,12.3406079091076,1.16561487676084
-118.45,34.18,34.0,1843.0,442.0,861.0,417.0,3.6875,246400.0,<1H OCEAN,4.419664268585132,0.23982637004883342,2.064748201438849,125.375,0,1.0,0.0,0.0,0.0,0.0,7.519692404116539,6.093569770045136,6.759255270663693,6.035481432524756,12.414715569074824,1.1199654131386787
-118.46,34.18,33.0,1791.0,386.0,844.0,397.0,4.5081,251400.0,<1H OCEAN,4.511335012594459,0.21552205471803462,2.1259445843828715,148.7673,0,1.0,0.0,0.0,0.0,0.0,7.491087593534876,5.958424693029782,6.739336627357174,5.986452005284438,12.434804552855114,1.1397365045174168
-118.46,34.18,35.0,1819.0,465.0,1336.0,419.0,3.4583,253200.0,<1H OCEAN,4.341288782816229,0.2556349642660803,3.18854415274463,121.0405,0,1.0,0.0,0.0,0.0,0.0,7.506591780070841,6.144185634125646,7.198183577101943,6.040254711277414,12.441938918691436,1.4323532159778285
-118.44,34.18,35.0,972.0,270.0,550.0,256.0,2.2461,215000.0,<1H OCEAN,3.796875,0.2777777777777778,2.1484375,78.6135,0,1.0,0.0,0.0,0.0,0.0,6.880384082186005,5.602118820879701,6.311734809152915,5.54907608489522,12.278397958261774,1.146906298027066
-118.44,34.17,25.0,4966.0,1134.0,1941.0,958.0,3.8081,286700.0,<1H OCEAN,5.1837160751565765,0.2283527990334273,2.0260960334029225,95.2025,0,1.0,0.0,0.0,0.0,0.0,8.51057131510735,7.034387929915503,7.571473648851271,6.8658910748834385,12.566195139831894,1.1072733509507948
-118.45,34.18,33.0,2077.0,486.0,1021.0,450.0,3.6019,225000.0,<1H OCEAN,4.615555555555556,0.2339913336543091,2.2688888888888887,118.8627,0,1.0,0.0,0.0,0.0,0.0,7.639161171659173,6.18826412308259,6.92951677076365,6.111467339502679,12.323860125621126,1.184450137837072
-118.43,34.18,25.0,3830.0,1105.0,2328.0,1017.0,2.6238,210000.0,<1H OCEAN,3.7659783677482794,0.2885117493472585,2.2890855457227137,65.595,0,1.0,0.0,0.0,0.0,0.0,8.25088114470065,7.00850518208228,7.753194269884341,6.925595197110468,12.25486757159303,1.1906095765137688
-118.44,34.18,33.0,2127.0,414.0,1056.0,391.0,4.375,286100.0,<1H OCEAN,5.439897698209719,0.19464033850493653,2.70076726342711,144.375,0,1.0,0.0,0.0,0.0,0.0,7.662937850461535,6.028278520230698,6.963189985870238,5.971261839790462,12.564100174313463,1.308540166646118
-118.43,34.17,33.0,1679.0,404.0,933.0,412.0,2.6979,266000.0,<1H OCEAN,4.075242718446602,0.24061941631923764,2.2645631067961167,89.03070000000001,0,1.0,0.0,0.0,0.0,0.0,7.426549072397305,6.003887067106539,6.839476438228843,6.023447592961033,12.491255347155265,1.1831259426864131
-118.43,34.17,34.0,2180.0,424.0,906.0,429.0,4.4464,353100.0,<1H OCEAN,5.081585081585081,0.1944954128440367,2.111888111888112,151.17759999999998,0,1.0,0.0,0.0,0.0,0.0,7.687538766201629,6.052089168924417,6.810142450115136,6.063785208687608,12.774509413971375,1.135229651906333
-118.43,34.17,42.0,777.0,102.0,284.0,113.0,11.2093,500001.0,<1H OCEAN,6.876106194690266,0.13127413127413126,2.5132743362831858,470.79060000000004,0,1.0,0.0,0.0,0.0,0.0,6.656726524178391,4.634728988229636,5.652489180268651,4.736198448394496,13.122367377396328,1.25654846197485
-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,279400.0,<1H OCEAN,4.482470784641069,0.23910614525139665,1.8113522537562605,95.0127,0,1.0,0.0,0.0,0.0,0.0,7.895808377083183,6.466144724237619,6.990256500493881,6.396929655216146,12.54040330489666,1.0336655966868227
-118.43,34.16,34.0,2622.0,467.0,1233.0,476.0,4.0474,379700.0,<1H OCEAN,5.508403361344538,0.17810831426392068,2.5903361344537816,137.61159999999998,0,1.0,0.0,0.0,0.0,0.0,7.872073979866873,6.148468295917647,7.1180162044653335,6.1675164908883415,12.847139379874577,1.278245828884171
-118.44,34.16,35.0,3080.0,642.0,1362.0,623.0,4.1218,328500.0,<1H OCEAN,4.943820224719101,0.20844155844155843,2.186195826645265,144.263,0,1.0,0.0,0.0,0.0,0.0,8.033009498596668,6.466144724237619,7.217443431696533,6.436150368369428,12.7022951610422,1.1588276743338377
-118.44,34.16,33.0,1616.0,322.0,580.0,311.0,4.0391,337500.0,<1H OCEAN,5.196141479099678,0.19925742574257427,1.864951768488746,133.2903,0,1.0,0.0,0.0,0.0,0.0,7.388327859577107,5.777652323222656,6.364750756851911,5.7430031878094825,12.729323752253295,1.0525515152915752
-118.45,34.16,22.0,4982.0,1358.0,2237.0,1220.0,3.7105,272600.0,<1H OCEAN,4.083606557377049,0.2725812926535528,1.8336065573770493,81.631,0,1.0,0.0,0.0,0.0,0.0,8.513787398281405,7.214504414151143,7.71333788887187,7.107425474110705,12.515764466616417,1.0415503021943222
-118.45,34.17,21.0,2152.0,527.0,996.0,470.0,3.2386,277300.0,<1H OCEAN,4.578723404255319,0.24488847583643122,2.119148936170213,68.0106,0,1.0,0.0,0.0,0.0,0.0,7.674617497364363,6.269096283706261,6.904750769961838,6.154858094016418,12.532858837800037,1.1375601877424926
-118.45,34.17,33.0,3100.0,687.0,1388.0,658.0,4.3333,261300.0,<1H OCEAN,4.711246200607903,0.22161290322580646,2.1094224924012157,142.99890000000002,0,1.0,0.0,0.0,0.0,0.0,8.03947991910045,6.5337888379333435,7.236339342754344,6.490723534502507,12.473428278520133,1.1344370151862546
-118.46,34.17,24.0,2814.0,675.0,1463.0,620.0,4.1875,309300.0,<1H OCEAN,4.538709677419355,0.23987206823027718,2.359677419354839,100.5,0,1.0,0.0,0.0,0.0,0.0,7.942717540573791,6.516193076042964,7.288927694521257,6.431331081933479,12.64207019177495,1.2118449632218349
-118.46,34.17,22.0,6707.0,1737.0,2620.0,1610.0,3.1478,273700.0,<1H OCEAN,4.16583850931677,0.25898315193081856,1.6273291925465838,69.2516,0,1.0,0.0,0.0,0.0,0.0,8.8110561229431,7.460490305825338,7.8713112033234065,7.384610383176974,12.519791548657462,0.965967814061815
-118.45,34.16,33.0,2544.0,500.0,1035.0,492.0,4.475,314800.0,<1H OCEAN,5.170731707317073,0.19654088050314467,2.1036585365853657,147.67499999999998,0,1.0,0.0,0.0,0.0,0.0,7.841885928984623,6.2166061010848646,6.943122422819428,6.20050917404269,12.659695972140415,1.1325815887263242
-118.46,34.16,28.0,2795.0,622.0,1173.0,545.0,4.4423,280400.0,<1H OCEAN,5.128440366972477,0.2225402504472272,2.152293577981651,124.38440000000001,0,1.0,0.0,0.0,0.0,0.0,7.935945103353701,6.434546518787453,7.068172000388042,6.302618975744905,12.543976000470021,1.1481303078809566
-118.46,34.16,26.0,2548.0,647.0,1098.0,540.0,4.3839,299100.0,<1H OCEAN,4.718518518518518,0.25392464678178966,2.033333333333333,113.9814,0,1.0,0.0,0.0,0.0,0.0,7.8434564043761155,6.473890696352274,7.002155954403621,6.293419278846481,12.608536587975873,1.1096621248546947
-118.54,34.21,22.0,6064.0,1826.0,4876.0,1697.0,2.875,227100.0,<1H OCEAN,3.5733647613435475,0.3011213720316623,2.873305833824396,63.25,0,1.0,0.0,0.0,0.0,0.0,8.71028982137815,7.510430556378006,8.492285555710053,7.437206366871292,12.333150131430498,1.3541083630293498
-118.54,34.21,32.0,2593.0,566.0,1596.0,547.0,3.9886,199200.0,<1H OCEAN,4.740402193784278,0.21827998457385267,2.917733089579525,127.6352,0,1.0,0.0,0.0,0.0,0.0,7.860956364876389,6.340359303727752,7.3758821482150125,6.306275286948016,12.202069644200355,1.3655131930515958
-118.54,34.22,35.0,1664.0,300.0,1000.0,309.0,4.6731,224100.0,<1H OCEAN,5.385113268608414,0.18028846153846154,3.236245954692557,163.55849999999998,0,1.0,0.0,0.0,0.0,0.0,7.417580402414544,5.707110264748875,6.90875477931522,5.736572297479192,12.319852122072682,1.4436774890121544
-118.54,34.2,37.0,1600.0,349.0,1012.0,366.0,4.1597,201600.0,<1H OCEAN,4.371584699453552,0.218125,2.7650273224043715,153.9089,0,1.0,0.0,0.0,0.0,0.0,7.3783837129967145,5.857933154483459,6.920671504248683,5.905361848054571,12.214045775484509,1.3257551181722376
-118.54,34.19,33.0,2205.0,453.0,1242.0,419.0,4.1319,203700.0,<1H OCEAN,5.262529832935561,0.2054421768707483,2.964200477326969,136.3527,0,1.0,0.0,0.0,0.0,0.0,7.698936199813447,6.118097198041348,7.1252830915107115,6.040254711277414,12.224408511383015,1.377304189691157
-118.51,34.22,36.0,2794.0,523.0,1334.0,472.0,4.3462,222100.0,<1H OCEAN,5.919491525423729,0.1871868289191124,2.8262711864406778,156.46319999999997,0,1.0,0.0,0.0,0.0,0.0,7.9355873855892,6.261491684321042,7.19668657083435,6.159095388491933,12.310887512348744,1.3418907483913753
-118.5,34.21,36.0,1254.0,229.0,629.0,245.0,4.9643,236100.0,<1H OCEAN,5.118367346938776,0.18261562998405104,2.5673469387755103,178.7148,0,1.0,0.0,0.0,0.0,0.0,7.134890851565884,5.438079308923196,6.4457198193855785,5.5053315359323625,12.37201495855807,1.2718221651108086
-118.5,34.21,36.0,1656.0,310.0,817.0,308.0,5.5675,215900.0,<1H OCEAN,5.376623376623376,0.18719806763285024,2.6525974025974026,200.43,0,1.0,0.0,0.0,0.0,0.0,7.4127640174265625,5.739792912179234,6.706862336602747,5.733341276897746,12.282575248266141,1.295438531664946
-118.51,34.22,36.0,1952.0,387.0,1156.0,392.0,4.185,209200.0,<1H OCEAN,4.979591836734694,0.19825819672131148,2.9489795918367347,150.66,0,1.0,0.0,0.0,0.0,0.0,7.577121930876679,5.961005339623274,7.053585727193677,5.973809611869261,12.251050791276203,1.3734572143592099
-118.51,34.21,36.0,2396.0,421.0,1064.0,398.0,4.7,223600.0,<1H OCEAN,6.0201005025125625,0.17570951585976627,2.6733668341708543,169.20000000000002,0,1.0,0.0,0.0,0.0,0.0,7.781973234434385,6.045005314036012,6.970730078143525,5.988961416889864,12.317618492524995,1.301108635025286
-118.51,34.22,36.0,1493.0,285.0,766.0,272.0,4.8646,213200.0,<1H OCEAN,5.488970588235294,0.19089082384460818,2.8161764705882355,175.12560000000002,0,1.0,0.0,0.0,0.0,0.0,7.309212365692763,5.655991810819852,6.642486801367256,5.60947179518496,12.269990661694345,1.3392489974298367
-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,195400.0,<1H OCEAN,5.6415929203539825,0.17411764705882352,4.243362831858407,175.987,0,1.0,0.0,0.0,0.0,0.0,7.151485463904735,5.407171771460119,6.866933284461882,5.424950017481403,12.182809136284991,1.6569630542969458
-118.52,34.22,35.0,1620.0,272.0,1052.0,248.0,5.5209,203300.0,<1H OCEAN,6.532258064516129,0.16790123456790124,4.241935483870968,193.2315,0,1.0,0.0,0.0,0.0,0.0,7.390798521735676,5.60947179518496,6.959398512133975,5.517452896464707,12.222442918443495,1.656690797284646
-118.52,34.21,36.0,2394.0,424.0,1490.0,427.0,4.3261,206700.0,<1H OCEAN,5.60655737704918,0.177109440267335,3.489461358313817,155.7396,0,1.0,0.0,0.0,0.0,0.0,7.781138509845015,6.052089168924417,7.307202314764738,6.059123195581797,12.239028583587523,1.50173272981702
-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,211000.0,<1H OCEAN,5.897163120567376,0.179795550210463,2.702127659574468,174.301,0,1.0,0.0,0.0,0.0,0.0,7.416979621381154,5.703782474656201,6.637258031284457,5.645446897643238,12.259618151783465,1.3089076975044704
-118.53,34.22,29.0,4101.0,849.0,2630.0,867.0,4.6607,199800.0,<1H OCEAN,4.730103806228374,0.20702267739575714,3.033448673587082,135.1603,0,1.0,0.0,0.0,0.0,0.0,8.319229938632326,6.745236349484363,7.875119281040293,6.7661917146603505,12.20507715018907,1.3946217602828341
-118.53,34.21,18.0,3124.0,796.0,1855.0,725.0,2.9389,213200.0,<1H OCEAN,4.308965517241379,0.25480153649167736,2.5586206896551724,52.9002,0,1.0,0.0,0.0,0.0,0.0,8.047189562170502,6.680854678790215,7.526178913346146,6.587550014824796,12.269990661694345,1.2693730230609883
-118.55,34.21,35.0,2592.0,490.0,1427.0,434.0,5.0623,246400.0,<1H OCEAN,5.972350230414746,0.18904320987654322,3.2880184331797233,177.1805,0,1.0,0.0,0.0,0.0,0.0,7.860570785538664,6.19644412779452,7.2640301428995295,6.075346031088684,12.414715569074824,1.455824722541846
-118.56,34.22,35.0,1843.0,329.0,1041.0,317.0,4.4271,205100.0,<1H OCEAN,5.813880126182966,0.1785132935431362,3.2839116719242902,154.9485,0,1.0,0.0,0.0,0.0,0.0,7.519692404116539,5.799092654460526,6.948897222313312,5.762051382780177,12.23125781971899,1.454866534241361
